run,event,pt_visA,phi_visA,eta_visA,pt_visB,phi_visB,eta_visB,pt_MET,phi_MET,mT2,mll
279658,971600806,47.1423,2.80127,0.892334,30.3402,1.12354,1.80713,29.6356,1.80615,0.142643,66.6988
279667,21571435,52.8583,0.342834,0.783203,27.3129,-2.15967,2.12354,22.1101,1.02246,15.0149,90.614
279667,34341255,92.791,2.64062,0.260681,20.345,0.854736,0.685547,74.3175,-1.53809,58.3049,70.196
279667,37888124,123.221,-1.78687,-1.9104,68.1966,-2.70068,-1.70923,32.2508,-0.914062,40.6164,82.9671
279667,493478821,39.8139,0.517456,-0.841797,36.1413,-2.66357,-1.98267,43.9246,2.71191,0.532494,88.5354
279667,516847547,52.4564,0.0506668,0.745483,36.9521,-2.81104,1.24902,38.1939,0.437866,11.2479,90.0254
279667,524178676,55.4985,-1.04321,-2.14795,35.2572,1.75684,-1.56079,29.5778,-2.45264,20.4442,91.077
279667,700034192,48.8285,-2.94385,0.716309,40.2982,0.172241,1.16479,22.8814,0.639771,3.38273,90.9505
279667,702881372,37.0592,-1.04468,0.905273,32.6682,2.70752,-0.696899,56.9821,-0.772583,10.9124,90.7587
279682,10914462,54.4492,-2.59961,0.637329,36.9211,0.466187,0.324829,60.9695,1.2959,12.0713,90.7066
279684,30063050,44.2085,-0.670044,2.11279,29.1101,2.65039,0.699707,35.0308,-1.0437,0.196477,90.1855
279685,389662657,38.0525,-2.28223,0.491516,21.1147,1.26465,-1.61914,36.7105,-0.235962,19.7882,90.5851
279694,1396377218,37.1278,1.30029,0.298401,20.5063,2.45996,-2.21582,51.2183,2.62354,5.17826,94.1335
279694,1403805321,52.4396,2.6001,-0.712524,43.4507,-0.358093,-0.261597,36.2882,-0.535767,5.63006,97.5137
279694,1773335824,87.9324,0.227203,-1.98242,67.7941,-0.254761,-0.937988,34.4382,-2.61621,68.5525,92.0544
279694,1998562727,34.7036,0.592529,0.630493,32.7916,-2.23096,-0.980713,78.101,-0.901978,0.309338,89.9388
279694,2013427064,38.8298,-0.759644,0.441345,35.7458,2.20459,-0.898682,20.969,0.435974,0.21354,91.6345
279760,782918956,48.9784,1.33569,0.00555992,31.1054,1.32715,0.00380898,43.4187,-1.06226,53.4973,0.340454
279766,126215786,60.5927,1.69458,1.49121,38.7192,-2.33398,1.85791,30.7111,1.01294,21.6276,89.3061
279766,159208023,47.2073,1.93384,-1.72363,41.5821,-1.7959,-2.07764,21.3477,0.385925,22.8714,86.2602
279766,2491091838,47.898,-0.723633,-2.2793,21.4338,2.60303,-0.433655,63.0266,2.31104,8.27622,93.1727
279767,709430470,111.356,-1.24194,-0.519531,23.631,0.639771,-1.17749,41.1998,-0.859253,0.13704,89.7433
279767,1271655068,110.268,-1.39136,-1.06787,26.0851,-1.37451,-1.08057,78.4664,1.28906,79.0863,1.13129
279887,149017493,28.3691,0.966553,1.21387,20.1707,-2.37061,-1.36426,56.2206,-0.438721,15.8882,93.2934
280002,54143963,166.85,-2.78174,1.11621,37.8881,-1.54956,1.01904,182.223,0.671509,132.574,92.2123
280013,34129866,51.4338,-2.92773,-2.35889,34.1918,0.388428,-1.98413,35.198,2.18555,0.267561,85.0346
280194,221384186,38.2429,-1.34399,1.67383,33.0251,1.92578,0.144012,31.8343,2.05762,0.180383,92.7919
280194,228721437,46.1941,2.85156,0.517578,38.8365,-0.293335,0.763062,24.0234,-2.07959,1.16438,85.3505
280385,615975649,85.3713,-0.326416,-1.04248,48.0947,-1.10376,-2.13721,30.473,-3.12256,53.4946,88.265
280385,3214891589,83.9431,0.0497665,1.11646,28.1858,-2.31641,0.925171,29.9974,2.09912,31.6577,90.5434
280385,3238489617,51.1102,1.75342,0.0830078,48.3647,-1.3894,-0.750732,77.8396,1.71729,0.632464,108.203
278820,96315889,33.2054,-2.36133,1.90454,27.9018,0.963745,0.08638,53.7434,3.04492,0.318383,87.6352
278820,97928111,46.2817,1.9458,1.80786,41.4033,-1.31763,1.99536,35.3409,-0.627808,10.5221,87.7725
278820,98247014,69.2073,1.30762,1.04004,29.743,-2.35156,0.157837,44.2056,0.0674438,29.1132,96.9699
278820,111814094,69.4622,2.90479,0.582031,24.7428,0.483521,-0.596924,23.2629,-0.997925,23.4523,93.2716
278923,355469212,64.8253,-0.338318,1.46704,28.373,2.83496,2.34521,40.5979,0.420227,6.01342,94.1663
278923,374591326,51.4851,2.36572,-0.937622,43.216,0.0254707,-1.51587,42.7864,3.13037,26.2116,91.1642
278957,50354482,67.5748,1.60278,1.49561,22.456,-1.65625,-1.38037,40.7881,-0.488647,12.4019,173.273
278957,158557519,48.5497,-0.202698,-1.92261,41.8557,-2.78906,-1.35059,88.8205,-1.30078,0.226144,90.5597
278957,161910317,28.9615,-0.581787,0.902588,24.9164,3.00732,-1.52759,23.2421,1.66846,15.7549,97.7896
278962,469270784,46.2819,-0.422363,0.346008,31.1987,-3.02051,1.65015,45.1369,0.465454,23.7096,90.465
278969,1080416739,29.2081,-0.510132,-2.17236,21.7771,2.69531,-0.0166168,33.2293,-0.551758,0.177555,82.6753
278975,196115313,42.0302,2.19824,-1.21606,39.0314,-2.13574,0.270264,33.5625,2.45508,0.143787,93.9977
278975,775777226,38.3214,-1.87793,-1.6543,36.1073,1.74121,1.10791,25.8436,1.14624,13.078,156.382
279115,686301919,47.156,-1.75586,-0.544067,37.0987,1.51123,0.726807,31.3206,0.129395,12.5889,100.981
279115,695100634,46.6391,2.17676,-1.84058,34.305,-0.476746,-0.738281,22.5969,-1.57666,18.0645,90.4167
279115,700055739,71.3271,-0.674072,1.63379,32.2365,1.39209,0.854004,72.9991,-2.50293,58.134,90.8576
279116,853053995,47.1526,2.61523,-0.877808,41.7427,-0.635254,-1.89136,22.5388,0.973633,10.4298,100.254
279588,1260274156,44.9653,0.155853,0.204559,38.9914,-3.00635,-0.693848,42.8233,0.312805,0.319345,92.3319
279653,24144967,34.5561,-1.18018,-0.66333,32.2465,1.12915,1.09497,38.4471,-0.729858,0.165029,90.3229
279653,24421410,53.1119,-0.151337,1.70508,39.7738,-2.43604,0.859375,36.8012,-2.99121,18.175,92.7062
279653,57242214,42.1558,-0.407837,-0.296387,37.0747,2.68604,-1.39893,26.5697,-0.59375,2.86277,91.3695
279653,75338768,54.569,1.79004,-1.4353,20.8364,1.59717,-1.64746,38.3037,-0.232086,38.7149,9.67141
279653,78312856,53.4147,2.85596,0.373413,44.151,-1.22144,0.379578,20.8754,2.63037,6.92963,86.6862
279653,81493277,43.2897,-0.385742,0.527466,41.8631,2.2915,-0.234497,39.9897,-2.24414,27.9667,89.2706
279653,84101713,64.6389,2.1958,-1.1228,27.5747,2.81592,0.558594,51.1968,0.0545807,58.7957,83.7114
279653,85865385,32.8439,1.4585,-0.0405197,30.4946,-0.612183,-0.854004,31.2448,2.89893,28.7741,60.5262
279653,296348306,38.7713,-1.95679,-1.65039,35.1661,-1.94946,-1.57446,21.6754,-1.82349,2.58515,2.8173
279653,303478450,30.9012,1.34448,-1.72412,25.3712,-1.80835,0.481628,34.3278,0.832764,2.40373,93.652
279658,339490832,50.8079,-1.04932,-0.165833,33.4587,2.11182,-1.05737,26.9885,-1.28247,0.331348,90.7873
279667,563049071,67.1662,-1.80103,0.926392,43.4121,-0.763428,-0.307922,49.3464,-0.85022,0.152144,88.9004
279667,577936523,84.1672,-2.81152,-1.3479,23.8042,-2.67383,-1.6001,42.356,2.92725,17.6097,12.8855
279667,683554333,55.4827,-2.37598,1.47925,26.1674,0.5354,0.172455,46.6586,-0.320251,0.296092,92.6477
279667,772091720,29.5862,-2.99707,1.18994,24.5677,-0.265442,-1.01294,20.1423,1.18506,14.4442,89.4005
279667,789800245,51.6506,1.39209,1.59741,35.7758,-1.10425,0.336487,37.039,-0.54187,0.170544,99.9838
279685,34659143,51.3128,0.308777,-0.550415,35.7554,-2.43164,-1.3335,66.7898,1.84277,33.2275,90.7263
279685,37560023,55.6921,-2.63281,0.0820465,35.6912,0.343628,-0.181274,26.618,-2.63916,0.272599,89.6404
279685,53247454,28.9983,2.14453,-1.33325,23.5894,1.90405,-1.43091,46.7567,2.90918,20.6517,6.77476
279685,330611519,27.1929,-2.44531,1.46631,23.2937,0.00954247,-1.0083,37.8507,1.52295,24.2814,92.4998
279685,335108892,67.2596,3.11523,2.17773,41.7909,0.991577,2.18066,33.9012,-1.07495,41.4734,92.5947
279691,22904572,74.779,2.09717,-1.99243,23.8693,-2.47559,-0.638672,36.3205,-0.297607,41.9761,88.7073
279691,41653356,57.2347,1.1499,0.368774,34.3488,-1.7168,0.214874,49.6516,-2.23486,14.7483,88.1068
279694,3634954,47.1102,-2.56201,1.26953,46.6422,0.614624,1.13354,30.0213,0.390991,3.18759,93.9536
279694,1627863959,27.0317,-2.5166,-0.958374,24.6423,0.415039,1.4458,28.0515,-2.24805,0.191119,93.4702
279694,1631235087,42.3736,2.70508,-1.8833,21.0288,-1.0752,0.0939178,49.593,2.08154,18.8649,89.3871
279694,2309068752,48.1668,-0.053894,1.20972,43.9299,-0.226746,-1.18286,36.2231,-1.37012,32.8862,138.48
279694,2999958941,49.4846,2.81396,-1.75757,24.965,-2.51904,0.275879,52.329,2.37842,18.3555,90.3529
279694,3001671700,143.171,0.752686,-0.66272,69.2989,1.62183,-0.31543,38.6036,-2.30518,78.6956,90.7934
279716,43609294,27.2279,0.228485,1.15283,20.2068,2.11182,-1.40601,37.7857,-0.473633,17.9336,86.5435
279716,60096438,45.8255,1.54883,-0.0789185,40.6067,-1.6311,0.523438,43.9307,0.580933,7.69844,90.2019
279716,60668928,53.9188,3.03174,-0.0326843,31.26,1.0354,-1.3689,28.5898,-0.238953,28.6616,90.8146
279716,78123167,47.2172,2.05762,0.573242,43.3418,-1.13794,0.0784302,39.4496,0.302979,9.75956,93.2273
279716,330744590,109.273,-2.21582,1.93506,36.4378,0.618652,0.158844,41.0634,0.756958,5.11242,178.287
279716,2844363901,69.4993,0.919189,-0.625732,29.9678,-2.7915,-1.03687,22.7799,-2.30908,11.0542,89.6184
279760,93277099,50.7787,-2.66943,2.31689,40.6801,0.715332,2.36084,39.674,0.522583,6.46924,90.2506
279760,513604239,54.5162,1.55298,1.32495,27.4031,-1.5625,2.31738,52.713,2.16895,5.45582,87.0104
279760,527842188,38.1827,-1.62061,0.786621,35.3755,1.45801,2.1167,24.6709,-0.236755,0.362272,90.3377
279760,528513067,32.0759,1.48926,-0.195923,26.2247,-1.62988,-1.44409,40.9404,-3.12695,5.2148,69.6708
279760,533212647,96.595,-1.92773,1.80371,22.5447,-1.84033,1.81445,63.5483,0.897583,66.8702,4.10811
279760,841916873,46.3745,-1.85522,1.45117,25.3421,1.29321,-0.0768127,23.7148,0.69397,1.90919,89.5649
279760,849274723,46.8066,1.03687,-0.171112,37.5447,-2.24854,0.6073,43.0075,2.99219,0.305239,90.0708
279760,105124046,58.5276,1.63696,-0.71936,30.9347,-1.72119,-1.75269,221.953,-1.30371,24.3133,96.2758
279760,139300634,54.9208,0.528809,-1.89771,35.4099,-2.4126,-2.10889,26.9424,0.577393,1.70827,88.2516
279760,149019655,48.3719,2.86084,-2.29834,38.0398,-0.640381,-1.72168,24.9911,1.04517,19.5193,88.0559
279760,1063685876,56.542,-1.49194,0.368713,45.021,2.55322,0.0878906,26.2622,-0.758667,21.273,91.8894
279760,1065224814,59.0871,1.70532,0.513428,35.4906,-1.55151,0.255127,24.3146,-0.300537,10.8183,92.201
279760,938442923,67.8309,0.0279274,1.62012,31.4046,-2.88965,1.41626,24.9598,-1.55737,0.225386,92.2127
279760,951105737,53.1663,0.660156,-0.300354,37.1052,-2.55908,-0.306885,38.1199,-2.48779,2.22516,88.7648
279766,40109670,43.6019,1.49854,-0.10762,40.6911,-1.73535,-0.831787,52.9437,0.122787,14.1399,89.7416
279766,51757226,68.6892,1.91748,-1.66431,54.3832,1.0293,-0.347534,22.5815,2.74561,25.9113,101.128
279766,119467644,38.1839,2.77197,0.282471,30.316,-0.497437,1.93652,27.375,1.83984,9.53426,92.5727
279766,803311068,61.7296,0.999756,-0.966797,40.0449,-2.89844,-1.30371,24.3821,3.05615,0.141091,93.9269
279766,838192919,44.3101,2.04932,2.42871,37.8444,-1.03369,1.79004,35.781,-2.93604,9.05602,86.0778
279766,845606970,34.0502,1.89355,0.157349,24.871,-1.39331,-1.87573,24.0708,-1.95654,0.242961,90.8556
279767,276756932,77.2499,-1.66089,0.554077,46.8697,-0.188934,-0.143097,36.928,2.99463,51.8184,91.4279
279767,359948338,50.3083,-0.0473938,-1.26978,35.1855,-2.80859,-1.73877,26.9366,-2.48486,0.16127,84.9939
279794,1166743593,63.9821,-0.646118,-0.254211,57.8908,0.770996,-1.00098,27.1738,0.78125,0.42545,91.8548
279794,1329568269,42.4937,-0.351929,0.697998,42.2233,3.13623,-0.279968,25.5382,0.255798,12.7363,93.9189
279794,1361544943,93.8348,-0.145691,1.06519,25.0695,2.19141,0.543823,38.9372,1.96753,0.17817,92.852
279794,1772317667,57.5121,-1.74219,1.15063,44.9766,2.57324,1.80371,46.7432,-1.73779,0.268268,91.1951
279794,1797890883,61.3051,-2.16895,1.4126,32.3763,1.00635,1.82935,67.5411,-0.843994,9.80206,91.032
279794,1801920200,68.8905,-0.555298,1.06592,30.7505,2.16455,-1.81299,28.421,1.20312,0.189279,204.16
279794,1815784752,45.5079,-0.967407,1.51196,44.3635,2.13867,2.37646,38.1802,1.28027,0.467636,98.3779
279823,19723120,53.3651,-0.525146,-0.909424,22.9802,2.1709,0.724854,29.1379,-1.03027,12.2476,93.4795
279823,28414234,45.473,0.267029,-1.06421,44.2517,-2.87646,-0.978149,28.5834,1.7915,1.43088,89.7994
279823,39491273,106.301,1.58325,0.203979,25.9031,-0.544922,0.178284,37.1518,2.33789,27.9214,91.7709
279823,233989446,34.3045,-1.86987,-1.35278,30.4243,1.17822,0.414185,60.9089,-1.35669,0.362626,91.4625
279823,321168311,60.0579,-2.26709,0.298828,49.029,3.01318,-1.08691,33.8512,2.21533,27.6839,96.6483
279823,475656433,26.5666,2.14746,-2.13672,22.8361,2.41113,0.438049,58.5717,-2.27979,40.1233,82.7008
279823,476203767,54.1869,-1.55566,-0.855469,37.9829,0.953491,-1.51807,45.1602,0.633667,0.171522,91.508
279823,495646384,42.5828,2.08936,1.55176,42.5625,-1.59131,2.27979,24.212,0.25238,23.4302,87.9743
279841,55195034,55.9494,2.43457,0.509521,29.875,-0.415833,-0.342773,42.7739,-0.322388,0.178792,88.5138
279841,104603483,58.378,-0.00869942,-1.27637,52.5256,-1.5271,-0.370911,35.4167,-0.908569,0.130621,92.2061
279841,172279917,42.0791,-0.704468,1.03491,40.1932,2.3457,0.117096,26.1675,3.03027,7.6621,90.9869
279841,87278608,76.2467,-2.67285,0.671875,60.783,-1.77441,-0.2854,47.8931,-0.672241,47.7447,89.8737
279841,871277088,47.6786,-0.256714,0.886719,47.5651,2.28955,1.18921,33.8392,-1.98022,30.5912,92.1963
279841,884028387,42.2666,2.32275,0.829468,35.799,-0.730103,1.68115,46.8114,2.37646,1.99999,84.8883
279887,57343097,45.6681,-0.783813,-0.983276,45.0415,2.49805,-0.932861,38.1639,1.48169,14.0337,90.5134
279887,61624445,37.536,-2.80713,-0.781982,37.2758,0.37207,0.441406,26.4164,-0.402039,5.06239,89.2383
279931,1002855304,59.8597,0.598267,0.438171,36.6516,-2.17285,0.399841,65.9717,0.194092,0.186818,92.0941
279931,1400732101,28.6669,-2.81055,-1.43896,27.5007,0.303162,0.672485,25.3081,0.410217,1.3765,90.4632
279966,518667804,53.486,2.12598,2.05957,37.5929,-0.419678,1.3335,20.249,-1.09448,14.3641,91.9618
279966,521063289,48.5248,-0.928223,0.934814,35.4635,0.455994,-0.664062,20.0934,-0.00446033,0.12764,90.6824
279975,85619750,161.95,2.62939,0.792358,39.1998,-2.94434,1.88647,20.4103,-2.91846,0.741771,107.015
279975,1738262634,106.622,1.68726,1.03369,21.4251,0.0154438,0.700928,26.2221,0.0650482,0.157708,72.6966
279975,1743613570,38.4415,1.77148,1.22095,26.831,-0.809204,-0.559082,36.8041,0.928589,0.180589,89.6497
279994,59139812,45.7839,-3.02783,-1.10669,32.9793,0.279541,-2.24463,28.1155,2.72754,0.200129,90.409
280002,14360472,33.9911,0.318237,-0.486389,30.4028,-2.6748,1.22192,77.1768,-1.14331,0.44736,89.0811
280002,38003283,38.2774,-1.28369,1.97192,32.8669,1.94678,0.460815,27.2242,2.27197,0.228844,92.1141
280015,547920460,85.7254,-1.22363,-0.752441,57.922,-0.525757,0.301025,58.8893,1.86255,84.9905,91.4393
280015,616132165,34.8085,0.950195,-1.51807,30.2812,-2.46436,0.384216,33.6578,0.908325,1.37776,96.1804
280015,880173404,44.4534,-1.81006,-1.83521,37.2141,0.665039,-1.18677,24.8857,-0.313843,0.15225,81.4212
280015,884791847,44.6973,0.221344,-2.13965,28.0265,2.30176,-0.57666,25.7091,-1.53979,29.588,86.3942
280015,950754424,100.052,-2.77441,1.8811,20.4654,1.16309,1.98389,30.9894,0.0672607,22.9687,83.5584
280015,953500733,87.4697,-1.95947,-0.0142174,33.665,-1.93335,-0.00781441,34.2237,-0.168884,44.6729,1.45948
280015,961255271,50.1408,1.56348,1.19336,37.887,-1.51831,1.4502,32.3258,-0.610718,0.37367,87.8519
280015,1019120765,45.2465,-0.16095,0.407532,35.1466,2.8042,1.57397,44.0988,0.0941467,0.192214,93.4457
280018,875549269,48.4497,0.0737457,-0.177887,39.6286,3.07617,-0.679932,25.5567,-1.02539,11.5547,90.2056
280024,560331755,42.6674,-2.42578,0.410095,41.6583,0.448242,1.18188,64.7984,0.277588,0.197239,89.9759
280187,6035189,59.4681,0.857544,-1.67065,43.8823,2.99756,-1.32129,37.6287,2.33887,0.149889,91.4001
278822,554869740,90.7863,-3.05078,-1.68018,35.0728,-0.298035,-0.780273,80.2734,2.74316,24.1464,122.55
278822,1270867112,78.0148,0.371643,-1.42676,40.278,-1.58813,-1.23047,36.3163,2.78076,45.7448,93.7518
278822,1543391655,40.7858,-0.688843,-1.89429,33.9611,-2.90234,-0.391968,23.6813,0.056694,17.5965,90.5034
278822,2650390895,157.612,-2.85596,-1.2124,24.1228,2.10205,-0.322205,30.0559,0.608887,34.6393,94.7223
278874,28461635,82.6212,3.08545,-1.16919,24.7811,-0.582886,-1.37305,75.1197,1.65479,39.1256,87.864
278874,198406904,65.9593,0.523193,0.823486,61.017,-0.728271,0.0385361,58.4322,1.37793,43.2123,90.1781
278874,224842553,42.8827,1.4751,-1.9126,41.7449,-1.71582,-1.92798,28.7641,1.97437,0.298993,84.5967
278875,657854420,57.4615,-1.17944,0.305664,34.2501,0.981934,1.52148,29.014,2.50635,31.7558,97.024
278875,789004257,38.5153,-2.06055,-0.769409,38.0016,1.71753,-2.25977,39.9492,0.0990906,30.383,95.8149
278875,810065628,46.7119,0.934937,-2.13672,37.6499,-2.2627,-2.3335,27.8493,-2.05518,3.41447,84.2472
278875,830267386,27.7422,1.7832,0.433228,26.8458,-1.32202,-1.48853,35.1793,-0.467163,0.561325,81.7706
278875,886573178,42.7033,-1.89111,-1.56982,42.1443,1.01123,-0.771851,30.1319,1.97217,15.1015,91.1284
278875,1043330715,36.1057,0.370911,1.35693,26.2557,3.07031,-0.574097,44.5914,-1.1709,24.1368,91.591
278875,757676818,50.304,-0.189117,0.987671,42.1661,2.61133,0.569824,33.304,3.00781,11.24,92.8212
278875,779047506,44.9473,-0.639526,-1.3479,44.9383,2.52148,-1.96191,33.8615,-0.747803,0.252548,94.1509
278875,1407170097,77.0919,-1.82715,0.656738,36.7143,-1.44507,-0.807861,48.5606,1.16284,67.478,87.438
278875,1427240217,69.1488,2.22949,0.748047,33.7968,-2.69385,-0.727051,20.8266,-0.991577,33.5846,98.8537
278969,47790615,45.4277,0.00417137,-1.73242,42.3161,3.08838,-2.3584,48.0217,-1.90576,10.7328,91.9845
278969,56446767,47.3077,-0.20874,-1.87378,45.9992,2.91309,-1.68506,38.6061,-2.25,5.68421,93.7089
278969,59840920,80.251,-0.7052,-0.458496,27.9472,2.96436,-0.477539,51.9925,-1.82275,0.219299,91.4396
278969,64424114,43.083,-0.76123,1.8291,41.8366,2.69775,1.53418,54.4515,1.28662,26.347,84.78
278969,333672121,31.2821,3.08789,1.15381,27.9082,0.0639801,-0.903687,21.0769,0.696533,0.243839,93.1565
278969,499844707,46.0557,2.19629,-0.773438,36.5182,-0.69397,-1.05005,29.8289,-2.06006,16.9864,82.1664
278969,590360010,35.4846,-2.92969,-1.72412,24.2951,0.75647,0.289246,42.301,1.64087,0.219436,89.6982
278969,1160420244,62.1061,0.0651245,-2.08594,27.5268,1.35571,-0.359375,46.1415,1.44775,3.24995,94.7027
278969,1653150763,74.1788,1.05322,-0.433594,31.8184,-1.15845,0.104462,20.1753,-0.939453,0.138601,90.7899
278969,440234642,40.8462,-2.37158,-0.0525055,40.7018,2.42969,-1.56958,31.6943,0.525757,41.7098,87.4569
278969,972956299,38.2445,-2.49316,1.03174,35.7688,0.807617,0.0933228,27.1504,-0.356262,11.8802,82.0546
278969,976051277,56.8642,1.30786,1.09448,36.1975,-1.88062,0.843262,40.3502,-1.87134,0.374926,91.43
278969,1031568292,47.1811,-0.676392,0.714844,20.5597,2.45215,-1.03296,33.8204,2.6377,1.58863,87.6281
278969,1126757855,37.3115,1.83374,1.25928,30.3761,-0.380737,-0.543213,33.801,0.0809326,0.162497,91.7655
278969,1906684834,57.3118,0.268738,2.37402,21.0932,2.58008,0.670654,21.2814,-2.86963,15.0006,92.1469
278969,2324659697,69.0837,0.350159,-0.929443,28.349,0.343872,2.00049,25.986,-1.81348,40.3048,181.28
278969,2337845521,54.889,-1.86206,2.25391,36.2126,1.50439,1.46753,55.3041,-2.24072,0.199413,95.6266
279588,55773178,31.78,-1.69385,-1.21118,30.876,1.39233,0.56665,51.2876,-2.38525,7.42131,89.0578
279588,64872120,43.204,-1.4939,0.578247,40.946,1.66309,1.39307,34.0889,-2.42627,0.689809,91.1958
279588,131578436,53.1362,-2.45801,1.4248,37.3777,0.27887,0.911987,20.1066,3.1333,13.3702,90.3183
279588,313635009,36.1327,-1.83765,-0.694458,35.9063,1.25659,0.575195,25.593,-1.75049,0.181386,87.032
279588,320038523,40.6162,-0.5896,0.232941,37.9384,2.4751,-0.911255,41.2419,-2.61816,10.6662,91.6614
279588,364564774,47.2582,-2.78564,-1.12915,44.4717,0.307495,-1.10986,34.4319,2.26025,8.47357,91.6649
279588,517548078,122.483,-0.0439606,-1.07715,41.1336,1.24048,-1.18408,22.2684,0.0753479,0.114485,85.369
279588,578646514,47.7751,0.714844,1.06274,42.4813,-2.23145,0.861206,28.6775,0.206757,0.182772,90.1318
279588,599895163,58.2921,0.154999,1.85205,39.617,-2.94043,1.93115,24.7827,-2.56934,0.266003,96.1611
279588,222644101,37.836,-1.33276,0.0990143,32.718,1.29443,-1.4668,55.1369,1.07739,0.191387,91.3206
279588,299837664,39.8814,-2.31055,2.25439,32.1044,1.48169,0.653076,57.9171,1.09229,14.5565,92.9828
279588,304145107,35.9934,0.272766,-1.85083,27.462,-2.08887,-0.0844574,44.3858,1.14404,23.7068,85.7699
279588,306231760,58.583,1.70874,-1.96875,38.461,-0.987915,-1.88672,22.9902,-1.70117,14.9791,92.6772
279588,448501508,167.86,-1.72852,1.65942,20.5421,2.85938,1.53857,28.1925,-1.1731,22.2044,88.3359
279588,805948749,112.925,-1.82764,1.74658,36.3115,2.83594,1.76001,63.6566,-0.19751,67.4865,92.7462
279588,813139411,101.653,0.174713,0.644165,26.5835,-1.80078,-0.0623093,97.6814,1.85474,68.765,94.5429
279588,841536257,54.0531,-1.08203,0.634155,28.1355,1.66211,-0.548584,38.3277,1.35449,0.191104,90.7382
279588,1589750745,71.2926,0.634277,-1.12329,44.9027,-0.47113,-2.25928,22.6922,1.74438,31.9551,90.1339
279654,634188275,44.5709,1.78979,-1.00977,33.882,-1.07983,0.097702,29.6325,-2.96436,17.5049,89.3251
279654,1023582512,45.0796,-0.509033,1.45239,40.4929,2.41895,1.84619,27.8642,1.5791,0.206143,86.6336
279654,1105638418,26.862,-1.27539,1.7207,20.1004,1.6958,-0.821411,58.1358,0.287476,0.446047,89.2606
279654,1172303671,57.2642,-0.806396,0.0272026,47.2534,1.2439,0.165253,35.9706,-0.215851,0.137881,89.2199
279654,1199105099,28.3118,-0.396545,-1.78003,24.3486,3.04688,-0.0827179,48.6331,2.94141,3.35296,72.1526
279654,1631106950,42.8385,0.131134,-0.948364,42.6358,-3.04541,-0.575317,39.7819,-0.549316,6.06381,86.9523
279654,850187817,48.6281,2.03125,-0.0862885,44.9353,-1.13843,0.0725555,38.9759,-1.35205,0.301591,93.7763
279654,1499637491,47.8427,2.2041,-2.14551,43.4849,-0.907959,-1.67456,24.7201,0.75647,0.468204,93.7547
279654,1534806913,36.3549,0.490479,-1.48291,33.8333,-2.72168,0.0104294,42.4907,2.64404,0.418079,90.5875
279654,1962792512,66.9897,1.55151,1.71704,32.4848,-2.31445,2.06445,23.3359,2.70557,0.149006,88.7529
